#class tools::wcsv::ntuple
#title num
#separator 44
#vector_separator 59
#column double num
#column int ENofStep
#column double cos
2.89806,0,0.731255
2.76259,0,0.871014
2.72991,0,0.974224
2.92972,0,0.66373
2.79287,0,0.752295
2.80224,0,0.827964
2.91145,0,0.695507
2.73136,0,0.601649
2.8055,0,0.927828
2.64348,0,0.931522
2.94424,0,0.926002
2.72365,0,0.961858
2.90062,0,0.999915
2.80624,0,0.90978
2.83306,0,0.936615
2.72263,0,0.743218
2.83014,0,0.94172
2.96425,0,0.856912
2.5753,1,0.924868
2.71454,2,0.813318
2.95112,2,0.789408
2.93587,2,0.902888
3.01415,2,0.91354
2.87915,2,0.831057
2.59769,2,0.883023
2.85917,2,0.690778
2.76768,2,0.980617
2.73261,2,0.85563
2.83982,2,0.922613
2.92552,2,0.971125
3.04055,2,0.94669
2.96339,2,0.998221
2.91492,2,0.71902
2.74234,2,0.840024
2.89195,2,0.746032
2.85968,3,0.801582
2.92676,3,0.805546
2.68766,3,0.672455
2.75306,3,0.925761
2.73841,3,0.856833
2.90189,3,0.933595
2.91098,3,0.934502
2.97646,3,0.933512
2.88859,3,0.947137
2.94283,3,0.998978
2.98638,3,0.984848
2.64618,3,0.941777
2.92857,3,0.945029
2.73311,3,0.793861
2.93427,3,0.982005
2.82383,3,0.794788
2.82775,3,0.84061
2.91259,3,0.842229
2.94321,3,0.970444
2.62735,4,0.975176
2.72669,4,0.862237
2.83734,4,0.858014
3.02618,4,0.932116
2.82004,4,0.88625
2.74119,4,0.760475
2.98148,4,0.556765
2.96868,4,0.99433
2.78606,4,0.632694
2.7882,4,0.956374
2.58854,4,0.856189
2.82487,4,0.822971
2.87829,4,0.931419
2.91772,4,0.472235
2.86009,5,0.838381
3.02089,8,0.943464
2.86934,8,0.991542
3.04569,8,0.983207
2.97064,8,0.547978
2.81931,8,0.986033
2.52287,8,0.97169
2.92064,8,0.912482
2.72998,8,0.84895
2.86576,8,0.881575
3.02313,8,0.750588
2.8821,8,0.780763
2.93712,8,0.960707
2.96835,8,0.955009
3.01902,8,0.834398
2.88746,8,0.838545
2.79278,8,0.912155
2.97369,8,0.875146
2.73856,8,0.979932
2.95361,8,0.983535
3.00225,8,0.780606
2.84498,8,0.982468
2.86849,8,0.890454
3.04134,12,0.890632
2.92779,12,0.994522
2.83789,12,0.988704
2.97915,12,0.974578
2.53466,12,0.897023
2.8251,12,0.887773
2.8148,12,0.946936
2.9546,12,0.978787
2.84013,12,0.701334
3.07763,12,0.998845
2.96641,12,0.840293
2.81023,12,0.925658
2.89719,12,0.980351
2.94596,12,0.990095
2.51561,13,0.643481
2.81675,14,0.924792
2.97846,14,0.763829
2.77882,14,0.990525
3.07592,14,0.719208
2.86294,14,0.993689
2.80795,14,0.664117
2.80775,14,0.692598
2.53338,14,0.971325
2.66498,14,0.874025
2.67141,14,0.751928
2.68151,14,0.917565
2.87314,14,0.91746
2.87658,14,0.987301
2.62175,14,0.920925
2.69388,14,0.856819
2.68691,14,0.881862
2.82311,14,0.831256
2.76906,15,0.95839
2.9451,15,0.996367
2.76994,15,0.951007
2.9412,15,0.846449
2.96361,15,0.870893
2.77422,15,0.589848
2.66361,15,0.991065
2.99181,15,0.988714
3.00951,15,0.969419
3.02089,15,0.653572
3.01798,15,0.892041
2.93178,17,0.685144
2.7083,17,0.715927
2.67938,17,0.990311
2.88703,17,0.960585
2.91245,17,0.982431
2.65477,17,0.914825
2.75694,17,0.851941
2.79562,17,0.977231
2.92875,17,0.834173
2.72875,17,0.985723
2.7088,17,0.885912
3.00613,17,0.990509
2.94404,18,0.844318
2.94065,18,0.775834
2.64815,18,0.99944
2.76949,18,0.919815
2.81524,18,0.97389
2.64745,18,0.725266
2.5773,18,0.998042
2.92755,18,0.669566
2.89945,18,0.989188
2.91934,18,0.996295
2.9401,18,0.782442
2.93382,18,0.90773
2.54437,18,0.931051
2.86359,18,0.916873
2.82289,18,0.350329
2.69356,18,0.983161
2.78266,18,0.997947
2.84652,18,0.67362
2.8444,18,0.929561
2.76122,18,0.880918
2.86734,18,0.70397
2.88674,18,0.654334
2.76655,18,0.962751
2.56635,19,0.772734
2.80292,19,0.669814
2.49003,19,0.430784
2.87518,19,0.956826
3.0124,19,0.556496
2.74204,19,0.904334
2.66681,19,0.840729
2.96227,19,0.841871
2.86972,19,0.701815
2.72555,19,0.955875
2.84136,19,0.977011
2.96216,20,0.816627
2.81593,20,0.928189
2.98569,20,0.999251
2.7644,20,0.95409
3.03498,20,0.613241
2.96759,20,0.797925
2.71036,20,0.846173
2.78263,20,0.835397
2.7632,20,0.847817
2.62853,20,0.580962
2.86189,20,0.981092
2.68795,20,0.944335
2.88473,20,0.878795
2.74863,20,0.996492
2.94986,20,0.62461
2.83599,20,0.980295
2.83814,21,0.745298
3.03706,21,0.981426
2.64267,21,0.982698
2.7657,21,0.785292
2.63081,21,0.923023
2.93172,21,0.960746
2.63433,21,0.998129
2.87553,21,0.921323
2.74315,21,0.901821
2.66843,21,0.790026
2.91505,21,0.931624
2.7693,21,0.844365
2.95033,21,0.957436
2.93901,21,0.915
2.90593,21,0.608699
2.49185,22,0.795285
2.94841,23,0.907481
2.88579,24,0.988356
2.92109,24,0.868391
2.6322,24,0.85696
2.67603,24,0.972065
2.83577,24,0.996939
2.71496,24,0.852047
2.71398,24,0.997213
2.7875,24,0.804824
2.87653,24,0.750008
2.66301,24,0.894375
2.95455,24,0.885502
2.95584,24,0.947889
2.77134,24,0.726181
2.94591,24,0.84957
2.89752,24,0.925952
2.84561,24,0.799898
2.85484,24,0.797985
3.08034,24,0.878201
3.03657,24,0.900514
2.8113,24,0.920022
2.79822,24,0.849022
3.05849,24,0.927591
2.89003,24,0.957241
2.61481,24,0.707897
2.5275,24,0.485337
2.72759,24,0.49552
2.96412,24,0.889132
2.96643,24,0.945617
2.94937,24,0.894802
2.89793,24,0.934836
2.6077,24,0.687295
2.81881,24,0.779926
2.77891,24,0.859146
2.96907,24,0.9908
2.82271,25,0.703425
2.9037,26,0.590452
2.93241,26,0.924285
2.81021,26,0.62073
2.88108,26,0.771688
2.89494,26,0.922299
2.95395,26,0.87841
2.49611,26,0.9502
2.87854,26,0.984993
2.85326,26,0.9429
